planner,size,freqs
RAND,8,149.0
RAND,8,153.0
RAND,8,140.0
RAND,8,136.0
RAND,8,149.0
RAND,8,138.0
RAND,8,142.0
RAND,8,145.0
RAND,8,149.0
RAND,8,132.0
RAND,8,145.0
RAND,8,148.0
RAND,8,143.0
RAND,8,143.0
RAND,8,143.0
RAND,8,141.0
RAND,8,142.0
RAND,8,158.0
RAND,8,150.0
RAND,8,144.0
RAND,8,137.0
RAND,8,143.0
RAND,8,140.0
RAND,8,130.0
RAND,8,148.0
RAND,8,149.0
RAND,8,145.0
RAND,8,142.0
RAND,8,142.0
RAND,8,135.0
RAND,8,137.0
RAND,8,139.0
RAND,8,134.0
RAND,8,140.0
RAND,8,147.0
RAND,8,142.0
RAND,8,144.0
RAND,8,139.0
RAND,8,139.0
RAND,8,142.0
RAND,8,147.0
RAND,8,149.0
RAND,8,141.0
RAND,8,158.0
RAND,8,141.0
RAND,8,144.0
RAND,8,157.0
RAND,8,162.0
RAND,8,139.0
RAND,8,145.0
RAND,8,145.0
RAND,8,148.0
RAND,8,133.0
RAND,8,159.0
RAND,8,148.0
RAND,8,138.0
RAND,8,147.0
RAND,8,142.0
RAND,8,147.0
RAND,8,155.0
RAND,8,140.0
RAND,8,140.0
RAND,8,149.0
RAND,8,140.0
RAND,8,158.0
RAND,8,140.0
RAND,8,148.0
RAND,8,140.0
RAND,8,141.0
RAND,8,139.0
RAND,8,145.0
RAND,8,149.0
RAND,8,147.0
RAND,8,148.0
RAND,8,139.0
RAND,8,145.0
RAND,8,146.0
RAND,8,139.0
RAND,8,142.0
RAND,8,158.0
RAND,8,155.0
RAND,8,137.0
RAND,8,136.0
RAND,8,139.0
RAND,8,144.0
RAND,8,153.0
RAND,8,140.0
RAND,8,143.0
RAND,8,138.0
RAND,8,151.0
RAND,8,137.0
RAND,8,147.0
RAND,8,144.0
RAND,8,139.0
RAND,8,158.0
RAND,8,143.0
RAND,8,155.0
RAND,8,139.0
RAND,8,145.0
RAND,8,150.0
RAND,8,138.0
RAND,8,154.0
RAND,8,141.0
RAND,8,138.0
RAND,8,148.0
RAND,8,140.0
RAND,8,150.0
RAND,8,139.0
RAND,8,141.0
RAND,8,141.0
RAND,8,137.0
RAND,8,140.0
RAND,8,153.0
RAND,8,147.0
RAND,8,142.0
RAND,8,146.0
RAND,8,139.0
RAND,8,144.0
RAND,8,144.0
RAND,8,137.0
RAND,8,140.0
RAND,8,137.0
RAND,8,138.0
RAND,8,143.0
RAND,8,135.0
RAND,8,144.0
RAND,8,140.0
RAND,8,140.0
RAND,8,134.0
RAND,8,154.0
RAND,8,152.0
RAND,8,139.0
RAND,8,137.0
RAND,8,140.0
RAND,8,145.0
RAND,8,152.0
RAND,8,146.0
RAND,8,150.0
RAND,8,150.0
RAND,8,147.0
RAND,8,140.0
RAND,8,146.0
RAND,8,153.0
RAND,8,139.0
RAND,8,146.0
RAND,8,152.0
RAND,8,151.0
RAND,8,155.0
RAND,8,141.0
RAND,8,138.0
RAND,8,151.0
RAND,8,141.0
RAND,8,139.0
RAND,8,145.0
RAND,8,151.0
RAND,8,141.0
RAND,8,143.0
RAND,8,147.0
RAND,8,145.0
RAND,8,157.0
RAND,8,145.0
RAND,8,151.0
RAND,8,145.0
RAND,8,146.0
RAND,8,143.0
RAND,8,146.0
RAND,8,142.0
RAND,8,151.0
RAND,8,139.0
RAND,8,143.0
RAND,8,151.0
RAND,8,145.0
RAND,8,139.0
RAND,8,142.0
RAND,8,151.0
RAND,8,145.0
RAND,8,148.0
RAND,8,140.0
RAND,8,147.0
RAND,8,147.0
RAND,8,143.0
RAND,8,146.0
RAND,8,139.0
RAND,8,152.0
RAND,8,147.0
RAND,8,147.0
RAND,8,141.0
RAND,8,141.0
RAND,8,144.0
RAND,8,148.0
RAND,8,139.0
RAND,8,139.0
RAND,8,145.0
RAND,8,145.0
RAND,8,145.0
RAND,8,141.0
RAND,8,146.0
RAND,8,142.0
RAND,8,134.0
RAND,8,143.0
RAND,8,144.0
RAND,8,145.0
RAND,8,143.0
RAND,8,156.0
RAND,8,138.0
RAND,8,147.0
RAND,8,141.0
RAND,8,138.0
RAND,8,141.0
RAND,8,151.0
RAND,8,138.0
RAND,8,141.0
RAND,8,141.0
RAND,8,142.0
RAND,8,142.0
RAND,8,141.0
RAND,8,142.0
RAND,8,142.0
RAND,8,150.0
RAND,8,147.0
RAND,8,137.0
RAND,8,133.0
RAND,8,151.0
RAND,8,144.0
RAND,8,146.0
RAND,8,136.0
RAND,8,138.0
RAND,8,154.0
RAND,8,144.0
RAND,8,148.0
RAND,8,139.0
RAND,8,139.0
RAND,8,144.0
RAND,8,158.0
RAND,8,144.0
RAND,8,143.0
RAND,8,146.0
RAND,8,145.0
RAND,8,146.0
RAND,8,139.0
RAND,8,139.0
RAND,8,148.0
RAND,8,147.0
RAND,8,140.0
RAND,8,140.0
RAND,8,144.0
RAND,8,142.0
RAND,8,149.0
RAND,8,147.0
RAND,8,147.0
RAND,8,144.0
RAND,8,138.0
RAND,8,140.0
RAND,8,148.0
RAND,8,148.0
RAND,8,157.0
RAND,8,146.0
RAND,8,146.0
RAND,8,143.0
RAND,8,163.0
RAND,8,149.0
RAND,8,139.0
RAND,8,146.0
RAND,8,146.0
RAND,8,151.0
RAND,8,137.0
RAND,8,138.0
RAND,8,137.0
RAND,8,145.0
RAND,8,142.0
RAND,8,150.0
RAND,8,141.0
RAND,8,136.0
RAND,8,140.0
RAND,8,141.0
RAND,8,140.0
RAND,8,135.0
RAND,8,146.0
RAND,8,143.0
RAND,8,170.0
RAND,8,141.0
RAND,8,146.0
RAND,8,148.0
RAND,8,142.0
RAND,8,136.0
RAND,8,139.0
RAND,8,138.0
RAND,8,142.0
RAND,8,143.0
RAND,8,147.0
RAND,8,142.0
RAND,8,162.0
RAND,8,147.0
RAND,8,142.0
RAND,8,146.0
RAND,8,146.0
RAND,8,145.0
RAND,8,141.0
RAND,8,147.0
RAND,8,151.0
RAND,8,160.0
RAND,8,153.0
RAND,8,142.0
RAND,8,145.0
RAND,8,141.0
RAND,8,136.0
RAND,8,134.0
RAND,8,146.0
RAND,8,144.0
RAND,8,146.0
RAND,8,142.0
RAND,8,146.0
RAND,8,140.0
RAND,8,137.0
RAND,8,143.0
RAND,8,141.0
RAND,8,145.0
RAND,8,140.0
RAND,8,144.0
RAND,8,143.0
RAND,8,148.0
RAND,8,141.0
RAND,8,143.0
RAND,8,147.0
RAND,8,146.0
RAND,8,145.0
RAND,8,149.0
RAND,8,137.0
RAND,8,137.0
RAND,8,138.0
RAND,8,145.0
RAND,8,139.0
RAND,8,143.0
RAND,8,151.0
RAND,8,136.0
RAND,8,151.0
RAND,8,146.0
RAND,8,146.0
RAND,8,159.0
RAND,8,141.0
RAND,8,141.0
RAND,8,152.0
RAND,8,157.0
RAND,8,135.0
RAND,8,137.0
RAND,8,149.0
RAND,8,142.0
RAND,8,138.0
RAND,8,137.0
RAND,8,134.0
RAND,8,147.0
RAND,8,145.0
RAND,8,158.0
RAND,8,140.0
RAND,8,137.0
RAND,8,157.0
RAND,8,140.0
RAND,8,135.0
RAND,8,144.0
RAND,8,152.0
RAND,8,145.0
RAND,8,144.0
RAND,8,142.0
RAND,8,145.0
RAND,8,154.0
RAND,8,147.0
RAND,8,133.0
RAND,8,149.0
RAND,8,145.0
RAND,8,137.0
RAND,8,160.0
RAND,8,142.0
RAND,8,139.0
RAND,8,141.0
RAND,8,139.0
RAND,8,145.0
RAND,8,144.0
RAND,8,154.0
RAND,8,146.0
RAND,8,148.0
RAND,8,141.0
RAND,8,140.0
RAND,8,142.0
RAND,8,139.0
RAND,8,161.0
RAND,8,162.0
RAND,8,139.0
RAND,8,152.0
RAND,8,146.0
RAND,8,142.0
RAND,8,147.0
RAND,8,145.0
RAND,8,144.0
RAND,8,138.0
RAND,8,147.0
RAND,8,145.0
RAND,8,153.0
RAND,8,136.0
RAND,8,142.0
RAND,8,148.0
RAND,8,143.0
RAND,8,154.0
RAND,8,151.0
RAND,8,142.0
RAND,8,144.0
RAND,8,145.0
RAND,8,141.0
RAND,8,148.0
RAND,8,138.0
RAND,8,154.0
RAND,8,138.0
RAND,8,156.0
RAND,8,139.0
RAND,8,149.0
RAND,8,146.0
RAND,8,145.0
RAND,8,144.0
RAND,8,146.0
RAND,8,141.0
RAND,8,135.0
RAND,8,137.0
RAND,8,141.0
RAND,8,145.0
RAND,8,140.0
RAND,8,142.0
RAND,8,139.0
RAND,8,151.0
RAND,8,134.0
RAND,8,140.0
RAND,8,150.0
RAND,8,151.0
RAND,8,134.0
RAND,8,137.0
RAND,8,138.0
RAND,8,144.0
RAND,8,147.0
RAND,8,145.0
RAND,8,139.0
RAND,8,138.0
RAND,8,147.0
RAND,8,140.0
RAND,8,151.0
RAND,8,145.0
RAND,8,151.0
RAND,8,144.0
RAND,8,142.0
RAND,8,145.0
RAND,8,144.0
RAND,8,137.0
RAND,8,153.0
RAND,8,142.0
RAND,8,146.0
RAND,8,143.0
RAND,8,141.0
RAND,8,140.0
RAND,8,145.0
RAND,8,141.0
RAND,8,149.0
RAND,8,161.0
RAND,8,142.0
RAND,8,144.0
RAND,8,147.0
RAND,8,144.0
RAND,8,135.0
RAND,8,141.0
RAND,8,145.0
RAND,8,140.0
RAND,8,141.0
RAND,8,134.0
RAND,8,147.0
RAND,8,140.0
RAND,8,133.0
RAND,8,138.0
RAND,8,149.0
RAND,8,139.0
RAND,8,137.0
RAND,8,148.0
RAND,8,163.0
RAND,8,159.0
RAND,8,150.0
RAND,8,146.0
RAND,8,147.0
RAND,8,152.0
RAND,8,140.0
RAND,8,143.0
RAND,8,142.0
RAND,8,146.0
RAND,8,140.0
RAND,8,135.0
RAND,8,138.0
RAND,8,162.0
RAND,8,151.0
RAND,8,138.0
RAND,8,151.0
RAND,8,140.0
RAND,8,147.0
RAND,8,147.0
RAND,8,147.0
RAND,8,140.0
RAND,8,140.0
RAND,8,146.0
RAND,8,139.0
RAND,8,148.0
RAND,8,139.0
RAND,8,151.0
RAND,8,142.0
RAND,8,142.0
RAND,8,146.0
RAND,8,135.0
RAND,8,142.0
RAND,8,146.0
RAND,8,153.0
RAND,8,146.0
RAND,8,135.0
RAND,8,152.0
RAND,8,148.0
RAND,8,143.0
RAND,8,142.0
RAND,8,154.0
RAND,8,164.0
RAND,8,142.0
RAND,8,141.0
RAND,8,142.0
RAND,8,140.0
RAND,8,155.0
RAND,8,158.0
RAND,8,137.0
RAND,8,142.0
RAND,8,138.0
RAND,8,140.0
RAND,8,142.0
RAND,8,146.0
RAND,8,161.0
RAND,8,136.0
RAND,8,148.0
RAND,8,145.0
RAND,8,144.0
RAND,8,148.0
RAND,8,144.0
RAND,8,157.0
RAND,8,138.0
RAND,8,141.0
RAND,8,154.0
RAND,8,139.0
RAND,8,145.0
RAND,8,138.0
RAND,8,139.0
RAND,8,136.0
RAND,8,148.0
RAND,8,152.0
RAND,8,142.0
RAND,8,145.0
RAND,8,139.0
RAND,8,147.0
RAND,8,141.0
RAND,8,137.0
RAND,8,148.0
RAND,8,144.0
RAND,8,152.0
RAND,8,145.0
RAND,8,145.0
RAND,8,142.0
RAND,8,155.0
RAND,8,138.0
RAND,8,147.0
RAND,8,142.0
RAND,8,145.0
RAND,8,143.0
RAND,8,137.0
RAND,8,148.0
RAND,8,148.0
RAND,8,141.0
RAND,8,139.0
RAND,8,154.0
RAND,8,142.0
RAND,8,146.0
RAND,8,142.0
RAND,8,143.0
RAND,8,139.0
RAND,8,145.0
RAND,8,147.0
RAND,8,147.0
RAND,8,142.0
RAND,8,141.0
RAND,8,138.0
RAND,8,137.0
RAND,8,143.0
RAND,8,138.0
RAND,8,138.0
RAND,8,148.0
RAND,8,143.0
RAND,8,145.0
RAND,8,143.0
RAND,8,160.0
RAND,8,151.0
RAND,8,144.0
RAND,8,135.0
RAND,8,155.0
RAND,8,140.0
RAND,8,149.0
RAND,8,139.0
RAND,8,143.0
RAND,16,76.0
RAND,16,80.0
RAND,16,78.0
RAND,16,73.0
RAND,16,81.0
RAND,16,83.0
RAND,16,81.0
RAND,16,80.0
RAND,16,80.0
RAND,16,78.0
RAND,16,79.0
RAND,16,71.0
RAND,16,75.0
RAND,16,77.0
RAND,16,80.0
RAND,16,76.0
RAND,16,76.0
RAND,16,74.0
RAND,16,74.0
RAND,16,76.0
RAND,16,76.0
RAND,16,78.0
RAND,16,79.0
RAND,16,78.0
RAND,16,77.0
RAND,16,75.0
RAND,16,78.0
RAND,16,76.0
RAND,16,78.0
RAND,16,83.0
RAND,16,77.0
RAND,16,84.0
RAND,16,75.0
RAND,16,80.0
RAND,16,74.0
RAND,16,77.0
RAND,16,74.0
RAND,16,81.0
RAND,16,85.0
RAND,16,86.0
RAND,16,81.0
RAND,16,75.0
RAND,16,86.0
RAND,16,91.0
RAND,16,76.0
RAND,16,76.0
RAND,16,74.0
RAND,16,77.0
RAND,16,78.0
RAND,16,84.0
RAND,16,81.0
RAND,16,77.0
RAND,16,73.0
RAND,16,74.0
RAND,16,80.0
RAND,16,79.0
RAND,16,77.0
RAND,16,77.0
RAND,16,80.0
RAND,16,79.0
RAND,16,75.0
RAND,16,74.0
RAND,16,74.0
RAND,16,81.0
RAND,16,73.0
RAND,16,77.0
RAND,16,79.0
RAND,16,75.0
RAND,16,77.0
RAND,16,76.0
RAND,16,75.0
RAND,16,86.0
RAND,16,83.0
RAND,16,79.0
RAND,16,77.0
RAND,16,86.0
RAND,16,81.0
RAND,16,79.0
RAND,16,83.0
RAND,16,76.0
RAND,16,79.0
RAND,16,80.0
RAND,16,82.0
RAND,16,80.0
RAND,16,75.0
RAND,16,78.0
RAND,16,74.0
RAND,16,80.0
RAND,16,75.0
RAND,16,80.0
RAND,16,73.0
RAND,16,76.0
RAND,16,72.0
RAND,16,78.0
RAND,16,75.0
RAND,16,82.0
RAND,16,77.0
RAND,16,80.0
RAND,16,83.0
RAND,16,75.0
RAND,16,90.0
RAND,16,76.0
RAND,16,78.0
RAND,16,78.0
RAND,16,83.0
RAND,16,74.0
RAND,16,88.0
RAND,16,78.0
RAND,16,85.0
RAND,16,84.0
RAND,16,78.0
RAND,16,82.0
RAND,16,71.0
RAND,16,77.0
RAND,16,86.0
RAND,16,78.0
RAND,16,81.0
RAND,16,87.0
RAND,16,79.0
RAND,16,85.0
RAND,16,78.0
RAND,16,75.0
RAND,16,90.0
RAND,16,83.0
RAND,16,86.0
RAND,16,78.0
RAND,16,74.0
RAND,16,71.0
RAND,16,78.0
RAND,16,81.0
RAND,16,82.0
RAND,16,80.0
RAND,16,73.0
RAND,16,74.0
RAND,16,76.0
RAND,16,79.0
RAND,16,90.0
RAND,16,81.0
RAND,16,75.0
RAND,16,81.0
RAND,16,84.0
RAND,16,79.0
RAND,16,82.0
RAND,16,81.0
RAND,16,83.0
RAND,16,81.0
RAND,16,82.0
RAND,16,72.0
RAND,16,74.0
RAND,16,80.0
RAND,16,74.0
RAND,16,78.0
RAND,16,81.0
RAND,16,79.0
RAND,16,77.0
RAND,16,71.0
RAND,16,83.0
RAND,16,82.0
RAND,16,76.0
RAND,16,78.0
RAND,16,82.0
RAND,16,82.0
RAND,16,74.0
RAND,16,80.0
RAND,16,83.0
RAND,16,82.0
RAND,16,78.0
RAND,16,72.0
RAND,16,77.0
RAND,16,77.0
RAND,16,79.0
RAND,16,86.0
RAND,16,73.0
RAND,16,82.0
RAND,16,74.0
RAND,16,83.0
RAND,16,79.0
RAND,16,74.0
RAND,16,89.0
RAND,16,77.0
RAND,16,74.0
RAND,16,80.0
RAND,16,73.0
RAND,16,86.0
RAND,16,76.0
RAND,16,72.0
RAND,16,74.0
RAND,16,82.0
RAND,16,78.0
RAND,16,76.0
RAND,16,80.0
RAND,16,76.0
RAND,16,84.0
RAND,16,85.0
RAND,16,79.0
RAND,16,76.0
RAND,16,77.0
RAND,16,80.0
RAND,16,72.0
RAND,16,83.0
RAND,16,80.0
RAND,16,76.0
RAND,16,74.0
RAND,16,74.0
RAND,16,74.0
RAND,16,91.0
RAND,16,81.0
RAND,16,77.0
RAND,16,81.0
RAND,16,79.0
RAND,16,82.0
RAND,16,82.0
RAND,16,77.0
RAND,16,79.0
RAND,16,79.0
RAND,16,74.0
RAND,16,78.0
RAND,16,78.0
RAND,16,80.0
RAND,16,72.0
RAND,16,82.0
RAND,16,80.0
RAND,16,75.0
RAND,16,76.0
RAND,16,76.0
RAND,16,74.0
RAND,16,80.0
RAND,16,83.0
RAND,16,82.0
RAND,16,71.0
RAND,16,84.0
RAND,16,83.0
RAND,16,83.0
RAND,16,79.0
RAND,16,78.0
RAND,16,74.0
RAND,16,75.0
RAND,16,81.0
RAND,16,77.0
RAND,16,80.0
RAND,16,82.0
RAND,16,73.0
RAND,16,73.0
RAND,16,75.0
RAND,16,80.0
RAND,16,84.0
RAND,16,79.0
RAND,16,74.0
RAND,16,77.0
RAND,16,74.0
RAND,16,78.0
RAND,16,77.0
RAND,16,80.0
RAND,16,89.0
RAND,16,81.0
RAND,16,80.0
RAND,16,77.0
RAND,16,84.0
RAND,16,78.0
RAND,16,83.0
RAND,16,78.0
RAND,16,75.0
RAND,16,78.0
RAND,16,72.0
RAND,16,87.0
RAND,16,73.0
RAND,16,77.0
RAND,16,74.0
RAND,16,83.0
RAND,16,80.0
RAND,16,78.0
RAND,16,79.0
RAND,16,85.0
RAND,16,79.0
RAND,16,75.0
RAND,16,88.0
RAND,16,74.0
RAND,16,84.0
RAND,16,74.0
RAND,16,77.0
RAND,16,85.0
RAND,16,75.0
RAND,16,80.0
RAND,16,73.0
RAND,16,73.0
RAND,16,76.0
RAND,16,77.0
RAND,16,84.0
RAND,16,79.0
RAND,16,83.0
RAND,16,82.0
RAND,16,72.0
RAND,16,79.0
RAND,16,75.0
RAND,16,79.0
RAND,16,77.0
RAND,16,73.0
RAND,16,78.0
RAND,16,77.0
RAND,16,72.0
RAND,16,74.0
RAND,16,77.0
RAND,16,87.0
RAND,16,79.0
RAND,16,71.0
RAND,16,82.0
RAND,16,82.0
RAND,16,74.0
RAND,16,74.0
RAND,16,80.0
RAND,16,81.0
RAND,16,80.0
RAND,16,79.0
RAND,16,77.0
RAND,16,83.0
RAND,16,84.0
RAND,16,83.0
RAND,16,75.0
RAND,16,81.0
RAND,16,80.0
RAND,16,78.0
RAND,16,76.0
RAND,16,77.0
RAND,16,85.0
RAND,16,80.0
RAND,16,82.0
RAND,16,80.0
RAND,16,82.0
RAND,16,79.0
RAND,16,88.0
RAND,16,75.0
RAND,16,75.0
RAND,16,76.0
RAND,16,77.0
RAND,16,76.0
RAND,16,75.0
RAND,16,74.0
RAND,16,74.0
RAND,16,78.0
RAND,16,77.0
RAND,16,81.0
RAND,16,73.0
RAND,16,89.0
RAND,16,75.0
RAND,16,80.0
RAND,16,79.0
RAND,16,86.0
RAND,16,75.0
RAND,16,78.0
RAND,16,83.0
RAND,16,77.0
RAND,16,77.0
RAND,16,83.0
RAND,16,76.0
RAND,16,89.0
RAND,16,71.0
RAND,16,77.0
RAND,16,79.0
RAND,16,85.0
RAND,16,80.0
RAND,16,83.0
RAND,16,82.0
RAND,16,81.0
RAND,16,74.0
RAND,16,84.0
RAND,16,87.0
RAND,16,75.0
RAND,16,77.0
RAND,16,77.0
RAND,16,77.0
RAND,16,76.0
RAND,16,77.0
RAND,16,74.0
RAND,16,76.0
RAND,16,78.0
RAND,16,76.0
RAND,16,78.0
RAND,16,80.0
RAND,16,78.0
RAND,16,76.0
RAND,16,83.0
RAND,16,74.0
RAND,16,72.0
RAND,16,75.0
RAND,16,74.0
RAND,16,77.0
RAND,16,73.0
RAND,16,73.0
RAND,16,82.0
RAND,16,77.0
RAND,16,75.0
RAND,16,75.0
RAND,16,81.0
RAND,16,79.0
RAND,16,81.0
RAND,16,87.0
RAND,16,77.0
RAND,16,80.0
RAND,16,72.0
RAND,16,71.0
RAND,16,77.0
RAND,16,82.0
RAND,16,73.0
RAND,16,76.0
RAND,16,80.0
RAND,16,80.0
RAND,16,72.0
RAND,16,80.0
RAND,16,80.0
RAND,16,77.0
RAND,16,77.0
RAND,16,81.0
RAND,16,83.0
RAND,16,71.0
RAND,16,91.0
RAND,16,79.0
RAND,16,86.0
RAND,16,81.0
RAND,16,81.0
RAND,16,74.0
RAND,16,81.0
RAND,16,84.0
RAND,16,74.0
RAND,16,76.0
RAND,16,79.0
RAND,16,73.0
RAND,16,73.0
RAND,16,82.0
RAND,16,77.0
RAND,16,85.0
RAND,16,85.0
RAND,16,87.0
RAND,16,85.0
RAND,16,75.0
RAND,16,71.0
RAND,16,76.0
RAND,16,81.0
RAND,16,79.0
RAND,16,77.0
RAND,16,78.0
RAND,16,74.0
RAND,16,76.0
RAND,16,96.0
RAND,16,83.0
RAND,16,77.0
RAND,16,76.0
RAND,16,74.0
RAND,16,81.0
RAND,16,78.0
RAND,16,71.0
RAND,16,80.0
RAND,16,79.0
RAND,16,81.0
RAND,16,75.0
RAND,16,79.0
RAND,16,76.0
RAND,16,92.0
RAND,16,80.0
RAND,16,75.0
RAND,16,77.0
RAND,16,83.0
RAND,16,74.0
RAND,16,77.0
RAND,16,86.0
RAND,16,78.0
RAND,16,89.0
RAND,16,81.0
RAND,16,77.0
RAND,16,81.0
RAND,16,76.0
RAND,16,87.0
RAND,16,79.0
RAND,16,78.0
RAND,16,83.0
RAND,16,80.0
RAND,16,82.0
RAND,16,78.0
RAND,16,77.0
RAND,16,75.0
RAND,16,81.0
RAND,16,78.0
RAND,16,75.0
RAND,16,76.0
RAND,16,86.0
RAND,16,77.0
RAND,16,77.0
RAND,16,80.0
RAND,16,78.0
RAND,16,78.0
RAND,16,82.0
RAND,16,78.0
RAND,16,77.0
RAND,16,85.0
RAND,16,83.0
RAND,16,76.0
RAND,16,78.0
RAND,16,78.0
RAND,16,79.0
RAND,16,76.0
RAND,16,75.0
RAND,16,87.0
RAND,16,74.0
RAND,16,78.0
RAND,16,76.0
RAND,16,78.0
RAND,16,78.0
RAND,16,73.0
RAND,16,75.0
RAND,16,77.0
RAND,16,79.0
RAND,16,79.0
RAND,16,81.0
RAND,16,81.0
RAND,16,72.0
RAND,16,74.0
RAND,16,76.0
RAND,16,76.0
RAND,16,75.0
RAND,16,85.0
RAND,16,79.0
RAND,16,82.0
RAND,16,92.0
RAND,16,75.0
RAND,16,74.0
RAND,16,80.0
RAND,16,75.0
RAND,16,83.0
RAND,16,89.0
RAND,16,77.0
RAND,16,82.0
RAND,16,80.0
RAND,16,77.0
RAND,16,77.0
RAND,16,76.0
RAND,16,77.0
RAND,16,77.0
RAND,16,80.0
RAND,16,76.0
RAND,16,75.0
RAND,16,71.0
RAND,16,75.0
RAND,16,77.0
RAND,16,80.0
RAND,16,77.0
RAND,16,76.0
RAND,16,73.0
RAND,16,79.0
RAND,16,76.0
RAND,16,76.0
RAND,16,81.0
RAND,16,76.0
RAND,16,80.0
RAND,16,80.0
RAND,16,86.0
RAND,16,77.0
RAND,16,72.0
RAND,16,81.0
RAND,16,75.0
RAND,16,81.0
RAND,16,87.0
RAND,16,78.0
RAND,16,77.0
RAND,16,77.0
RAND,16,76.0
RAND,16,75.0
RAND,16,75.0
RAND,16,82.0
RAND,16,77.0
RAND,16,77.0
RAND,16,79.0
RAND,16,76.0
RAND,16,78.0
RAND,16,79.0
RAND,16,76.0
RAND,16,84.0
RAND,16,76.0
RAND,16,77.0
RAND,16,82.0
RAND,16,80.0
RAND,16,75.0
RAND,16,74.0
RAND,16,75.0
RAND,16,78.0
RAND,16,84.0
RAND,16,78.0
RAND,16,78.0
RAND,16,76.0
RAND,16,78.0
RAND,16,77.0
RAND,16,78.0
RAND,16,78.0
RAND,16,73.0
RAND,16,77.0
RAND,16,77.0
RAND,16,78.0
RAND,16,85.0
RAND,16,77.0
RAND,16,80.0
RAND,16,80.0
RAND,16,81.0
RAND,16,73.0
RAND,16,76.0
RAND,16,77.0
RAND,16,74.0
RAND,16,77.0
RAND,16,79.0
RAND,16,79.0
RAND,16,75.0
RAND,16,85.0
RAND,16,79.0
RAND,16,78.0
RAND,16,80.0
RAND,16,77.0
RAND,16,75.0
RAND,16,82.0
RAND,16,81.0
RAND,16,86.0
RAND,16,79.0
RAND,16,79.0
RAND,16,75.0
RAND,16,74.0
RAND,16,81.0
RAND,16,78.0
RAND,16,76.0
RAND,16,81.0
RAND,16,79.0
RAND,16,74.0
RAND,16,82.0
RAND,16,75.0
RAND,16,77.0
RAND,16,77.0
RAND,16,73.0
RAND,16,81.0
RAND,16,88.0
RAND,16,75.0
RAND,16,87.0
RAND,16,79.0
RAND,16,79.0
RAND,16,78.0
RAND,16,84.0
RAND,16,82.0
RAND,16,81.0
RAND,16,74.0
RAND,16,82.0
RAND,16,80.0
RAND,16,74.0
RAND,16,81.0
RAND,16,76.0
RAND,16,73.0
RAND,16,81.0
RAND,16,82.0
RAND,16,83.0
RAND,16,72.0
RAND,16,82.0
RAND,16,77.0
RAND,16,86.0
RAND,16,81.0
RAND,16,76.0
RAND,16,91.0
RAND,16,75.0
RAND,16,77.0
RAND,16,79.0
RAND,16,71.0
RAND,16,73.0
RAND,16,78.0
RAND,16,74.0
RAND,16,83.0
RAND,16,75.0
RAND,16,81.0
RAND,16,77.0
RAND,16,79.0
RAND,16,79.0
RAND,16,80.0
RAND,16,85.0
RAND,16,85.0
RAND,16,77.0
RAND,16,88.0
RAND,16,77.0
RAND,16,79.0
RAND,16,77.0
RAND,16,72.0
RAND,16,73.0
RAND,16,79.0
RAND,16,81.0
RAND,16,73.0
RAND,16,76.0
RAND,16,81.0
RAND,16,77.0
RAND,16,85.0
RAND,16,73.0
RAND,16,79.0
RAND,16,78.0
RAND,16,82.0
RAND,16,77.0
RAND,16,77.0
RAND,16,79.0
RAND,16,76.0
RAND,16,75.0
RAND,16,73.0
RAND,16,78.0
RAND,16,84.0
RAND,16,79.0
RAND,16,79.0
RAND,16,79.0
RAND,16,87.0
RAND,16,78.0
RAND,16,79.0
RAND,16,79.0
RAND,16,82.0
RAND,16,75.0
RAND,16,81.0
RAND,16,75.0
RAND,16,85.0
RAND,16,79.0
RAND,16,77.0
RAND,16,78.0
RAND,16,77.0
RAND,16,76.0
RAND,16,77.0
RAND,16,79.0
RAND,16,82.0
RAND,16,81.0
RAND,16,84.0
RAND,16,77.0
RAND,16,77.0
RAND,16,77.0
RAND,16,84.0
RAND,16,75.0
RAND,16,74.0
RAND,16,77.0
RAND,16,74.0
RAND,16,74.0
RAND,16,80.0
RAND,16,76.0
RAND,16,76.0
RAND,16,77.0
RAND,16,77.0
RAND,16,80.0
RAND,16,76.0
RAND,16,78.0
RAND,16,78.0
RAND,16,76.0
RAND,16,77.0
RAND,16,78.0
RAND,16,85.0
RAND,16,76.0
RAND,16,74.0
RAND,16,78.0
RAND,16,86.0
RAND,16,76.0
RAND,16,71.0
RAND,16,81.0
RAND,16,77.0
RAND,16,79.0
RAND,16,69.0
RAND,16,84.0
RAND,16,82.0
RAND,16,78.0
RAND,16,82.0
RAND,16,77.0
RAND,16,73.0
RAND,16,80.0
RAND,16,80.0
RAND,16,74.0
RAND,16,85.0
RAND,16,82.0
RAND,16,79.0
RAND,16,96.0
RAND,16,81.0
RAND,16,78.0
RAND,16,78.0
RAND,16,77.0
RAND,16,80.0
RAND,16,80.0
RAND,16,83.0
RAND,16,77.0
RAND,16,78.0
RAND,16,76.0
RAND,16,82.0
RAND,16,81.0
RAND,16,76.0
RAND,16,80.0
RAND,16,88.0
RAND,16,79.0
RAND,16,75.0
RAND,16,75.0
RAND,16,85.0
RAND,16,74.0
RAND,16,92.0
RAND,16,85.0
RAND,16,78.0
RAND,16,75.0
RAND,16,83.0
RAND,16,84.0
RAND,16,81.0
RAND,16,86.0
RAND,16,78.0
